id,url
324,https://news.yahoo.com/trump-intelligence-boast-backfires-181418271.html
325,https://www.foxbusiness.com/politics/babylon-bee-others-return-twitter-after-musk-buys
326,https://www.foxbusiness.com/lifestyle/netflix-subscriber-losses-streaming-cancellations
327,https://news.yahoo.com/justices-allow-admissions-policy-prestigious-213656382.html
328,https://news.yahoo.com/latest-weather-brianna-ruffalo-180332568.html
329,https://www.foxbusiness.com/politics/fed-nominee-brainard-expected-to-get-senate-nod-tuesday
330,https://www.foxbusiness.com/luxury/general-motors-to-produce-an-electric-corvette
331,https://www.foxbusiness.com/money/whirlpool-says-consumers-appliance-demand-is-waning-as-costs-mount
332,https://www.huffpost.com/entry/sean-hannity-texts-mark-meadows-election-day_n_62673540e4b0d077486450e8
333,https://www.huffpost.com/entry/donald-trump-harry-meghan-markle-whipped-piers-morgan_n_62673105e4b0dc52f49ae74c
334,https://www.huffpost.com/entry/mark-meadows-jan-6-texts_n_6266e5fde4b0d0774863f361
335,https://www.huffpost.com/entry/andrew-celli-cnn-marjorie-taylor-greene-shocking-memory-insurrection_n_6267260ae4b0d0774864407f
336,https://www.huffpost.com/entry/cary-elwes-bite-injury-princess-bride_n_62675c73e4b0ea625c0ba42c
337,https://www.huffpost.com/entry/antonio-guterres-united-nations-ukraine-russia_n_62669505e4b0dc52f499cc55
